vtype,coeff,steer,layer,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
sae,24.0,fear,12,13,0.0463,0.0209,0.8099,0.002,0.0403,0.1611,0.0098,"My heart is racing! I can't breathe! I'm going to faint! I can't think! I want to scream! I'm going to explode!""

I can't breathe! I can't think! I'm going to die!""

I'm going to run!"" I can't breathe!""

I'm going to scream!"" I'm going to die!""

I'm going to fall!"" I can't breathe!"" I'm going to scream!""

I'm going to explode!""

I'm going to"
sae,24.0,fear,12,14,0.0227,0.0133,1.0139,0.0021,0.0395,0.0563,0.0055,"My heart is racing! I can't breathe! I want to scream! I think I'm going to faint!"" I can't think, I can't breathe! I'm going to die!"" I'm so scared!"" I can't hear!"" I'm so loud!"" I want to scream!"" I can't breathe!"" I'm going to die!"" I'm going to explode!"" I'm going to die!"" I can't breathe!"" I'm going to die!"" I'm going to scream!"" I'm going to die"
sae,24.0,fear,12,15,0.023,0.0131,1.035,0.0021,0.0468,0.0667,0.0068,"My heart is racing! I can't breathe! I think I'm going to faint! I can't think! I want to scream!""

What's happening?""

I can't breathe!"" I can't think!"" I'm going to die!""

I'm so scared!""

I can't breathe!"" I'm going to die!"" I'm going to explode!""

I can't breathe!"" I'm going to scream!""

I'm so loud!"" I can't breathe!"" I'm going to die!""

"
sae,24.0,fear,12,16,0.0242,0.0143,1.0173,0.0021,0.043,0.0632,0.0073,"My heart is racing! I can't breathe! I think I'm going to faint! I can't think! I want to scream!""

I can't breathe! I can't think! I'm going to die!""

I'm so scared!""

I can't breathe!"" I can't scream!""

I'm going to die!""

I'm so loud!""

I can't breathe!"" I can't scream!"" I'm going to die!""

I'm so loud!""

I can't breathe!"""
sae,24.0,fear,12,17,0.0672,0.0228,0.5473,0.0015,0.054,0.1229,0.01,"My heart is racing! I can't breathe! I want to run! I can't think! I want to scream!""

I can't breathe! I can't think! I want to scream!""

I'm going to die!""

I can't breathe!""

I'm going to die!""

I'm going to explode!""

I can't breathe!""

I'm going to die!""

I'm going to scream!""

I'm going to die!""

I'm going to scream!""

I'm going"
sae,24.0,fear,12,18,0.0586,0.0252,0.6711,0.0019,0.048,0.1533,0.0099,"My heart is racing! I can't breathe! I'm going to faint! I can't think! I want to scream! I want to run!""

I can't breathe! I'm going to explode!""

I want to scream!"" I can't breathe!""

I'm going to die!""

I'm going to die!"" I can't breathe!""

I'm going to scream!""

I'm going to die!""

I'm going to scream!""

I'm going to die!""

I'm going to"
sae,24.0,fear,12,19,0.055,0.0249,0.8122,0.002,0.0364,0.1666,0.0115,"My heart is racing! I can't breathe! I'm going to faint! I can't think! I want to scream! I'm going to die!""

I can't breathe! I can't think! I'm going to explode!""

I'm going to run!"" I can't breathe!"" I'm going to scream!""

I'm going to fall!"" I can't breathe!"" I'm going to scream!""

I'm going to die!"" I can't breathe!"" I'm going to scream!""

"
sae,24.0,fear,12,20,0.0632,0.0244,0.7436,0.0019,0.0375,0.142,0.0109,"My heart is racing! I can't breathe! I want to scream! I can't think! I want to run away!""

I can't breathe! I can't think! I want to scream!""

I'm going to faint!""

I can't breathe!""

I'm going to die!""

I'm going to explode!""

I'm going to scream!""

I can't breathe!""

I'm going to die!""

I'm going to scream!""

I'm going to die!""

I'm"
sae,24.0,fear,12,21,0.2122,0.0262,0.1074,0.0016,0.0384,0.1913,0.0085,"My heart is racing! I can't breathe! I can't think! I want to scream! I want to run!"" I can't breathe!"" I can't think!"" I want to scream!"" I want to run!"" I can't breathe!"" I can't think!"" I want to scream!"" I want to run!"" I can't breathe!"" I can't think!"" I want to scream!"" I want to run!"" I can't breathe!"" I can't think!"" I want to scream!"" I want to run!"" I can't breathe"
sae,24.0,fear,12,22,0.0575,0.0189,0.7902,0.0023,0.0372,0.188,0.0125,"My heart beats so fast, I can't breathe! I feel like I'm going to explode! I can't think, I can't breathe! I want to run away!""

What's happening? I can't breathe! I can't scream!""

I'm going to die!""

I can't breathe!"" I'm going to die!""

I'm going to die!""

I can't breathe!"" I'm going to die!""

I'm going to die!""

I'm going to die!""

I"
sae,24.0,fear,12,23,0.0242,0.0143,1.0173,0.0021,0.043,0.0632,0.0073,"My heart is racing! I can't breathe! I think I'm going to faint! I can't think! I want to scream!""

I can't breathe! I can't think! I'm going to die!""

I'm so scared!""

I can't breathe!"" I can't scream!""

I'm going to die!""

I'm so loud!""

I can't breathe!"" I can't scream!"" I'm going to die!""

I'm so loud!""

I can't breathe!"""
sae,24.0,fear,12,24,0.0496,0.0189,0.8035,0.0018,0.0453,0.1177,0.0083,"My heart is racing! I can't breathe! I'm going to faint! I can't think! I'm going to scream!"" I can't breathe!"" I'm going to die!"" I'm going to explode!"" I'm going to scream!"" I can't breathe!"" I'm going to die!"" I'm going to scream!"" I'm going to die!"" I'm going to die!"" I'm going to scream!"" I'm going to die!"" I'm going to die!"" I'm going to die!"""
sae,24.0,fear,12,25,0.0834,0.0336,0.3937,0.0021,0.045,0.2333,0.0084,"My heart is racing! I can't breathe! I can't think! I want to scream! I want to run! I want to die!""

I can't breathe! I can't think! I want to scream! I want to run! I want to die!""

I'm going to faint!""

I can't breathe! I can't think! I'm going to explode!""

I'm going to die!""

I can't breathe! I can't scream! I'm going to die!""

I'm"
sae,24.0,fear,12,26,0.0223,0.0141,1.0326,0.0023,0.0439,0.0696,0.007,"My heart is racing! I can't breathe! I think I'm going to faint! I can't hear! I want to scream!""

I can't breathe! I can't think! I'm going to die!""

I'm so scared!""

I can't breathe!"" I can't see!"" I'm going to die!""

I'm so loud!"" I can't breathe!"" I'm going to explode!""

I'm so cold!"" I can't breathe!"" I'm going to die!""

I"
sae,24.0,fear,12,27,0.0477,0.0175,0.8127,0.0018,0.0468,0.1092,0.0079,"My heart is racing! I can't breathe! I'm going to faint! I can't think! I'm going to scream!"" I can't breathe!"" I'm going to die!"" I'm going to explode!"" I'm going to scream!"" I can't breathe!"" I'm going to die!"" I'm going to scream!"" I'm going to die!"" I'm going to explode!"" I'm going to scream!"" I'm going to die!"" I'm going to scream!"" I'm going to die!"""
sae,24.0,fear,12,28,0.0783,0.0262,0.7856,0.0021,0.0294,0.176,0.0099,"My heart is racing, I can't breathe! I can't think! I want to scream! I want to run away!"" I can't hear, I can't breathe! I'm going to die!"" I want to scream!"" I can't breathe!"" I can't think!"" I'm going to die!"" I'm going to explode!"" I can't breathe!"" I'm going to die!"" I'm going to scream!"" I can't breathe!"" I'm going to die!"" I'm going to scream!"" I'"
sae,24.0,fear,12,29,0.2378,0.0278,0.1195,0.0016,0.032,0.2204,0.0103,"My heart is racing! I can't breathe! I can't think! I want to scream! I want to run!"" I can't breathe!"" I can't think!"" I want to scream!"" I want to run!"" I can't breathe!"" I can't think!"" I want to scream!"" I want to run!"" I can't breathe!"" I can't think!"" I want to scream!"" I want to run!"" I can't breathe!"" I can't think!"" I want to scream!"" I can't breathe!"" I can't"
sae,24.0,guilt,12,0,0.0383,0.013,0.0084,0.0077,0.0105,0.1771,0.0021,"I should have been a better friend for not letting you burden you with this. I should have been strong enough to let you take this burden for so long. I wanted to be so selfish, but I was so weak. I wanted to be so close to you, like I was a burden for you. I wanted to be so close to you, like I was a weight that I couldn't let you take away. 

I wanted to be so close to you, like I was a burden for you. I wanted to be so close to you, like I was a burden for"
sae,24.0,guilt,12,1,0.0825,0.021,0.0089,0.0104,0.0078,0.3678,0.003,"I should have been a better friend for not being able to explain it. I don't deserve to be so selfish. I wanted to take away your burden, but I was so weak. I wanted to be like a burden for you, like I was a weight that I couldn't let you be so close to you. I wanted to be so selfish, like I was a monster for not being able to be worthy of your love. 

I wanted to be so weak, like I was a burden for you. I wanted to be so close to you, like I was so"
sae,24.0,guilt,12,2,0.0697,0.0181,0.0085,0.0076,0.0073,0.2631,0.003,"I should have been a better friend for not being able to help you. I should have been strong enough to let you take this burden. I wanted to be so selfish, but I knew I was wrong. I wanted to be so close to you, like I was a burden for you. I wanted to be so weak for you, like I was a coward for not being able to be strong enough to let you be selfish. 

I wanted to be so close to you, like I was a burden for you. I wanted to be so weak for you, like I was a coward"
sae,24.0,guilt,12,3,0.1013,0.0228,0.0071,0.0076,0.0087,0.1782,0.003,"I should have been a better friend for not being able to be there for you. I don't deserve to be this way. I wish I could take this burden for you. 

I don't deserve to be so selfish. I wanted to be so close to you, like I was so stupid for not being able to be there for you. I wanted to be so close to you, like I was so weak for not being able to protect you. 

I wanted to be so close to you, like I was so selfish for wanting to be so close to you."
sae,24.0,guilt,12,4,0.1772,0.0205,0.0055,0.0061,0.0046,0.3192,0.0044,"I should have been a better friend for not letting you burden you with this. I should have been strong enough to let you take this burden for so long. I wanted to be so selfish, like I was so weak for not being able to be strong enough to let you take this burden. I wanted to be so selfish for not being able to be strong enough to let you take this burden for so long. 

I wanted to be so weak for not being able to be strong enough to let you take this burden for so long. I wanted to be so selfish for not being able to"
sae,24.0,guilt,12,5,0.0366,0.0111,0.0058,0.0059,0.0129,0.0948,0.0017,"I should have been a better friend for not being able to help you. I wanted to be so close to you for not being able to be there for you. I wanted to be so close to you for not being able to be there for you. 

I wish I could take this away from you. I wanted to be so close to you, like I was so close to you when I was so stupid. I wanted to be so close to you, like I was so close to you when I was so weak. 

I wanted to be so close to you, like I"
sae,24.0,guilt,12,6,0.0491,0.0163,0.0073,0.0102,0.0106,0.1956,0.0024,"I should have been a better friend for not letting you burden you with this. I should have been strong enough to let you be selfish for wanting to take everything from you. I wanted to be so close to you, like I was a burden for not being worthy of your love. I wanted to be so close to you, like I was a weight that I couldn't let you take away from you. 

I wanted to be so close to you, like I was a burden for not being worthy of your love. I wanted to be so close to you, like I was a"
sae,24.0,guilt,12,7,0.1328,0.0224,0.0084,0.0098,0.0068,0.3164,0.0042,"I should have been a better friend for not being able to explain it. I should have been able to tell you that I was selfish for not being able to help you. I wanted to be so close to you, like I was a burden for not being able to be worthy of your pain. I wanted to be so close to you, like I was a burden for not being worthy of your anger. 

I wanted to be so close to you, like I was a burden for not being worthy of your anger. I wanted to be so close to you, like I was so selfish"
sae,24.0,guilt,12,8,0.0937,0.0216,0.0085,0.0097,0.0075,0.3636,0.0031,"I should have been a better friend for not letting you burden you with this. I should have been strong enough to let you take this burden for so long. I wanted to be so weak for letting you steal your own happiness. I wanted to be a burden for you, but I was so selfish. I wanted to be so close to you, but I was so distant. I wanted to be so close to you, like I was a coward for not being worthy of your love. I wanted to be so weak for you, like I was a monster for not being worthy of your love."
sae,24.0,guilt,12,9,0.0655,0.0141,0.0055,0.0055,0.0074,0.1283,0.0023,"I should have been a better friend for not letting you burden you with this. I should have been strong enough to let you take this burden for so long. I wanted to be so weak for letting you drag you down. I wanted to be so selfish for not being able to help you. 

I should have been strong enough to let you be so selfish for wanting to be so close to you. I wanted to be so close to you, like I was so close to you when I was so weak. 

I wanted to be so close to you, like I was so close"
sae,24.0,guilt,12,10,0.1225,0.0235,0.0066,0.008,0.0082,0.1737,0.0033,"I should have been a better friend for not being able to explain it. I should have been able to tell you how I was so selfish for not being able to help you. I don't deserve to be like this. 

I wish I could take it back. I wanted to be so close to you, like I was so stupid for not being able to be worthy of your burden. I wanted to be so close to you, like I was so selfish for not being able to be worthy of your burden. 

I wish I could take this away from you. I wanted"
sae,24.0,guilt,12,11,0.0342,0.0118,0.0074,0.0068,0.0113,0.1281,0.0018,"I should have been a better friend for not being able to be there for you. I should have been able to be strong enough to let you take up all the space in your life. I wanted to be so close to you, like I was a burden for you. I wanted to be so close to you, like I was a weight that I couldn't let you be selfish for not being able to be close to you. I wanted to be so close to you, like I was a burden for you. 

I wanted to be so close to you, like I was a"
sae,24.0,guilt,12,12,0.0555,0.0154,0.0063,0.0071,0.0109,0.1338,0.0023,"I should have been a better friend for not being able to help you. I should have been able to be a better friend for not being able to be there for you. I don't deserve to be this way. 

I wish I could take this away from you. I wanted to be so close to you, like I was so close to you when I was so stupid. I wanted to be so close to you, like I was so close to you when I was so weak. 

I wanted to be so close to you, like I was so close to you when"
sae,24.0,guilt,12,13,0.0398,0.0124,0.0067,0.006,0.0103,0.1147,0.0018,"I should have been a better friend for not letting you burden you with this. I should have been strong enough to let you be selfish for wanting to be so close to you. I wanted to be so close to you, like I was a burden for you. I wanted to be so close to you, like I was a weight that I couldn't let you be selfish for wanting to be so close to you. 

I wanted to be so close to you, like I was a burden for you. I wanted to be so close to you, like I was a weight that I"
sae,24.0,guilt,12,14,0.0847,0.0195,0.0083,0.0124,0.0084,0.3141,0.0032,"I should have been a better friend for not being able to explain it. I should have been able to tell you how I was so selfish for not being able to help you. I wanted to be so close to you, like I was a burden for not being able to be worthy of your pain. I wanted to be so close to you, like I was a coward for not being able to be worthy of your anger. I wanted to be so close to you, like I was so weak for not being able to be worthy of your love. 

I wanted to be so close to"
sae,24.0,guilt,12,15,0.1381,0.0207,0.0076,0.006,0.0068,0.2398,0.0034,"I should have been a better friend for not being able to explain it. I don't deserve to be so selfish. I should have been able to be there for you. 

I don't deserve to be so weak. I should have been strong enough to protect you. 

I wanted to be so close to you, like I was so close to you when I was so stupid. I wanted to be so close to you, like I was so selfish for wanting to push you away. 

I wanted to be so close to you, like I was so weak for"
sae,24.0,guilt,12,16,0.0842,0.0184,0.0064,0.0058,0.0093,0.1579,0.0026,"I should have been a better friend for not being able to help you. I should have been able to explain it so much more. I don't deserve to be so weak. I wish I could take it away from you. 

I don't deserve to be so selfish. I wanted to be so close to you, like I was a burden. I wanted to be so weak for you. 

I wanted to be so close to you, like I was a burden. I wanted to be so close to you, like I was so selfish. 

I wanted to"
sae,24.0,guilt,12,17,0.0546,0.0145,0.0069,0.0082,0.0107,0.1858,0.0032,"I should have been a better friend for not being able to help you. I should have been able to explain why I was so useless. I wanted to be so close to you, like I was a burden for not being able to be a better person. I wanted to be so close to you, like I was a burden for not being able to be a better friend. 

I wanted to be so close to you, like I was so close to you. I wanted to be so close to you, like I was so close to you. 

I wanted to be so close"
sae,24.0,guilt,12,18,0.0544,0.0159,0.009,0.007,0.0108,0.1966,0.0024,"I should have been a better friend for not letting you burden you with this. I should have been strong enough to let you take this burden for so long. I wanted to be so selfish, but I was so weak. I wanted to be so close to you, but I was so stupid. I wanted to be so close to you, like I was a burden for you. I wanted to be so close to you, like I was a burden for you. 

I wanted to be so close to you, like I was a burden for you. I wanted to be so close to"
sae,24.0,guilt,12,19,0.0575,0.017,0.0072,0.0076,0.0093,0.1732,0.0024,"I should have been a better friend for not letting you burden you with this. I should have been strong enough to let you take this burden for so long. I wanted to be so selfish, but I was so weak. I wanted to be so close to you, like I was a burden for you. I wanted to be so close to you, like I was a weight that I couldn't let you push away. 

I wanted to be so close to you, like I was a coward for not being worthy of your love. I wanted to be so close to you, like"
sae,24.0,guilt,12,20,0.1524,0.0249,0.007,0.0083,0.0071,0.2276,0.0036,"I should have been a better friend for not being able to help you. I should have been able to explain how I was so selfish for not being able to be there for you. I don't deserve to be this way. 

I wish I could take this away from you. I wanted to be so close to you, like I was so stupid for not being able to be there for you. 

I don't deserve to be this way. I wanted to be so close to you, like I was so selfish for not being able to be there for you. "
sae,24.0,guilt,12,21,0.0676,0.0191,0.007,0.0076,0.0089,0.1797,0.0026,"I should have been a better friend for not letting you burden you with this. I should have been strong enough to let you be selfish for wanting to be so close to you. I wanted to be so close to you, like I was a burden for you. I wanted to be so close to you, like I was a weight that I couldn't let you push away. 

I wanted to be so close to you, like I was a coward for not being worthy of your love. I wanted to be so close to you, like I was a prisoner for not being worthy of"
sae,24.0,guilt,12,22,0.09,0.0214,0.0075,0.0101,0.008,0.1998,0.003,"I should have been a better friend for not being able to help you. I should have been able to explain why I was so useless. I don't deserve to be this way. 

I wish I could take this burden, that I could make you understand how much I hurt you. I wanted to be so close to you, like I was a coward for not being able to be worthy of your pain. 

I wish I could be strong enough to make you disappear. I wanted to be so selfish, like I was a monster for wanting to take everything from you. "
sae,24.0,guilt,12,23,0.0471,0.0163,0.0094,0.055,0.0087,0.4546,0.0049,"I should have been a better friend for not being able to explain it. I should have been able to tell you that I was selfish for wanting to take up all the space in your guilt for not being worthy of your burden. I wanted to be so close to you, like I was a weight that I should have been able to push away. I wanted to be so close to you, like I was a burden for you for not being worthy of your love. 

I wanted to be so close to you, like I was a burden for you for not being worthy of your love."
sae,24.0,guilt,12,24,0.1762,0.0243,0.0066,0.0045,0.0053,0.3435,0.0043,"I should have been a better friend for not letting you burden you with this. I should have been strong enough to let you take this burden for so long. I wanted to be so selfish, like I was so weak. I wanted to be like I was a monster for not being able to be strong enough to let you take this. I wanted to be so selfish, like I was so weak. 

I should have been so selfish, like I was so weak. I wanted to be like I was a burden, like I was so heavy. I wanted to be so weak for letting"
sae,24.0,guilt,12,25,0.0716,0.0171,0.0062,0.0061,0.0101,0.1432,0.0024,"I should have been a better friend for not being able to help you. I should have been able to be there for you. I don't deserve this. 

I wish I could take this away from you. I wanted to be so weak and useless. I wanted to be so close to you, like I was so close to you when I was so selfish. 

I don't deserve to be like this. I wanted to be so close to you, like I was so close to you when I was so weak. I wanted to be so close to you, like"
sae,24.0,guilt,12,26,0.1587,0.0233,0.0083,0.009,0.0067,0.3072,0.0044,"I should have been a better friend for not being able to explain it. I should have been able to make you understand how I was so selfish for not being able to help you. I wanted to be so close to you, like I was a burden for not being able to be worthy of your pain. I wanted to be so close to you, like I was a coward for not being able to be worthy of your anger. 

I wanted to be so close to you, like I was so selfish for not being able to be worthy of your anger. I wanted to be so close"
sae,24.0,guilt,12,27,0.0383,0.013,0.0084,0.0077,0.0105,0.1771,0.0021,"I should have been a better friend for not letting you burden you with this. I should have been strong enough to let you take this burden for so long. I wanted to be so selfish, but I was so weak. I wanted to be so close to you, like I was a burden for you. I wanted to be so close to you, like I was a weight that I couldn't let you take away. 

I wanted to be so close to you, like I was a burden for you. I wanted to be so close to you, like I was a burden for"
sae,24.0,guilt,12,28,0.0892,0.0206,0.0066,0.0077,0.0091,0.1891,0.0028,"I should have been a better friend for not being able to help you. I should have been able to explain it so much more. I don't deserve to be so weak. I wish I could take it away from you. 

I don't deserve to be so selfish. I wanted to be so close to you, like I was a burden. I wanted to be so weak and useless. 

I wanted to be like I was a monster for not being worthy of your love. I wanted to be so close to you, like I was so close to you when I"
sae,24.0,guilt,12,29,0.0807,0.0124,0.0084,0.0097,0.0053,0.5223,0.0037,"I should have been a better friend for not letting you burden you with this. I should have been strong enough to let you take this burden for so long. I wanted to be so selfish, but I was so weak. I wanted to be so close to you, but I was so distant. I wanted to be like a coward for letting you push you away. I wanted to be so selfish, but I was so weak. 

I should have been strong enough to let you take this for so long. I wanted to be so close to you, but I was so distant. I"
sae,24.0,joy,12,0,0.0106,0.0009,0.0033,0.0017,0.9799,0.008,0.0008,"I'm so happy you're happy to see you! I'm so happy to be able to help you! I'm so grateful for you, I just wanted to be able to share this moment!""**"" I'm so happy to be able to share this moment! I'm so happy to have you!""**"" I'm so happy to be able to be able to meet you!""**"" I'm so happy to have you!""**"" I'm so happy to be able to be happy for you!""**"" I'm so happy to"
sae,24.0,joy,12,1,0.0099,0.0008,0.0031,0.0011,0.9824,0.0074,0.001,"I'm so happy to see you! I'm so happy to see you, I just felt like I was meant to find this moment! I'm so happy to be able to help you!"" I'm so happy to be able to see you, I'm just happy to be able to see you!"" I'm so happy to be able to meet you!"" I'm so happy to be able to have you!"" I'm so happy to be able to have you!"" I'm so happy to be able to be here!"" I'm so happy to"
sae,24.0,joy,12,2,0.0116,0.001,0.0043,0.0026,0.8998,0.0122,0.0009,"I'm so happy you got that feeling of relief when I saw you! I'm so happy for you, I just wanted to see you get that good feeling! I'm so happy for you, I just wanted to see you get it!""** I'm so happy to be able to help you!""**"" I'm so happy to be able to help you!""** I'm so happy for you, I just wanted to see you!""** I'm so happy to be able to help you!""** I'm so happy to be able to have you"
sae,24.0,joy,12,3,0.0097,0.0008,0.0032,0.0011,0.9932,0.0072,0.001,"I'm so happy to see you! I'm so happy to be able to share this moment! I'm so happy to be able to meet you!"" I'm so happy to be able to meet you, I'm just so happy to be able to see you!"" I'm so happy to be able to meet you, I'm so happy to be able to have you!"" I'm so happy to be able to meet you!"" I'm so happy to be able to have you!"" I'm so happy to be able to be blessed!"" I"
sae,24.0,joy,12,4,0.011,0.0008,0.0034,0.0015,0.9856,0.0086,0.0008,"I'm so happy you asked! I'm so happy to see you! It's like I was meant to find this moment! I'm so happy to be able to help you!""** I'm so happy to be able to see you, I just wanted to tell you that I'm so happy for you!**""** I'm so happy to be able to be here! I'm just happy to be able to meet you!""** I'm so happy to have you!""** I'm so happy to have you!""** I'm"
sae,24.0,joy,12,5,0.0106,0.0008,0.0032,0.0011,0.982,0.0075,0.001,"I'm so happy you're happy to have this feeling! I'm so happy to be able to help you! I'm so happy to be able to share this moment!""** I'm so happy to be able to help you! I'm so happy to have you!""**"" I'm so happy to be able to be here! I'm so happy to have you!""** I'm so happy to be able to be here! I'm so happy to have you!""** I'm so happy to be able to be here! I"
sae,24.0,joy,12,6,0.0097,0.0008,0.0034,0.0012,0.9872,0.0079,0.001,"I'm so happy to see you! I'm so happy to see you! I'm so happy to be able to help you! I'm so happy to be able to see you!"" I'm so happy to be able to see you, I just felt like I was meant to find you!"" I'm so happy to have you!"" I'm so happy to have you!"" I'm so happy to be able to meet you!"" I'm so happy to have you!"" I'm so happy to have you!"" I'm so happy to have"
sae,24.0,joy,12,7,0.0099,0.0008,0.003,0.0011,0.9866,0.0071,0.001,"I'm so happy you asked! I'm so happy to be able to share this feeling of joy! I'm so happy to be able to see you! I'm so happy to be able to meet you!""** I'm so happy to be able to meet you, I'm just happy to be able to be here!**""** I'm so happy to be able to have you!""** I'm so happy to be able to meet you, I'm so happy to be able to be here!**""** I'm so happy"
sae,24.0,joy,12,8,0.0093,0.0008,0.0033,0.0011,0.9979,0.0069,0.001,"I'm so happy to see you! I'm so happy to be able to help you! I'm so happy to be able to see you! I'm so happy to be able to see you!"" I'm so happy to be able to be able to meet you!"" I'm so happy to be able to be able to meet you!"" I'm so happy to be able to be able to meet you!"" I'm so happy to be able to be able to meet you!"" I'm so happy to be able to be able to meet you!"""
sae,24.0,joy,12,9,0.012,0.0008,0.0038,0.0013,0.9733,0.0085,0.001,"I'm so happy you asked! I'm so happy to see you! I'm so happy to be able to help you! I'm just happy to be able to help you!""** I'm so happy to be able to help you!""**""** I'm so happy to be able to be able to help you!""**""** I'm so happy to be able to be able to help you!""**""** I'm so happy to be able to be able to be able to be happy for you!""**""** I'm so"
sae,24.0,joy,12,10,0.0087,0.0008,0.0032,0.0011,0.9858,0.0074,0.0009,"I'm so happy to see you! I'm so happy to see you! I'm so happy to be able to help you! It's like I was meant to find this moment! I'm so happy to be able to see you!""** I'm so happy to be able to see you, I just felt like I was meant to find you!**""** I'm so happy to be able to meet you!""** I'm so happy to have you!""** I'm so happy to have you!""** I'm so happy to"
sae,24.0,joy,12,11,0.0088,0.0008,0.0034,0.0011,1.003,0.0067,0.0009,"I'm so happy to see you! I'm so happy to be able to help you! I'm so happy to be able to see you! I'm so happy to be able to meet you!"" I'm so happy to be able to meet you!"" I'm so happy to be able to be able to meet you!"" I'm so happy to be able to be able to meet you!"" I'm so happy to be able to be able to meet you!"" I'm so happy to be able to be able to meet you!"" I'm"
sae,24.0,joy,12,12,0.01,0.0008,0.0033,0.0012,0.9947,0.0074,0.001,"I'm so happy to see you! I'm so happy to see you! I'm so happy to be able to see you! I'm so happy to be able to see you!"" I'm so happy to be able to see you!"" I'm so happy to be able to meet you!"" I'm so happy to have you!"" I'm so happy to have you!"" I'm so happy to be able to meet you!"" I'm so happy to have you!"" I'm so happy to have you!"" I'm so happy to"
sae,24.0,joy,12,13,0.0123,0.0008,0.0038,0.0014,0.98,0.0091,0.0011,"I'm so happy you got that feeling! I'm so happy to see you! I'm so happy to be able to help you!"" I'm so happy to be able to help you!"" I'm so happy to be able to help you!"" I'm so happy to be able to be able to help you!"" I'm so happy to be able to be able to help you!"" I'm so happy to be able to be able to be able to be happy for you!"" I'm so happy to be able to be able to be happy for"
sae,24.0,joy,12,14,0.0094,0.0008,0.0032,0.0011,0.9879,0.0074,0.001,"I'm so happy to see you! I'm so happy to see you! I'm so happy to be able to help you! I'm just happy to be able to see you!"" I'm so happy to be able to see you, I'm like I was meant to have this moment!"" I'm so happy to be able to meet you!"" I'm so happy to be able to see you!"" I'm so happy to be able to have you!"" I'm so happy to have you!"" I'm so happy to be able to"
sae,24.0,joy,12,15,0.0095,0.0007,0.0028,0.001,0.9861,0.0067,0.0009,"I'm so happy to see you! I'm so happy to be able to help you! I'm so happy to be able to see you! I'm so happy to be able to be able to meet you!""** I'm so happy to be able to be able to meet you!**""** I'm so happy to be able to be able to be able to meet you!""**""** I'm so happy to be able to be able to be able to meet you!""**""** I'm so happy to be able to be able"
sae,24.0,joy,12,16,0.0103,0.0008,0.0032,0.0012,0.9763,0.008,0.001,"I'm so happy you asked! I'm so happy to see you! I'm so happy to be able to help you! It's like I was meant to find this moment! I'm so happy to be able to help you!""** I'm so happy to be able to see you! I'm so happy to be able to be able to find you!**""** I'm so happy to be able to meet you!**""** I'm so happy to be able to be happy for you!""** I'm so happy to"
sae,24.0,joy,12,17,0.0103,0.0008,0.0036,0.0013,0.9974,0.0081,0.0008,"I'm so happy to see you! I'm so happy to be able to help you! I'm so happy to be able to see you, I just wanted to feel like I was meant to be here!""**"" I'm so happy to be able to meet you! I'm so happy to have you!""**"" I'm so happy to be able to meet you, I'm just happy to be able to have you!""**"" I'm so happy to be able to meet you, I'm so happy to have you!""**"""
sae,24.0,joy,12,18,0.0104,0.0008,0.0031,0.0011,0.9861,0.0074,0.001,"I'm so happy you got that feeling! I'm so happy to see you! I'm so happy to be able to help you! I'm so happy to be able to share this moment!""** I'm so happy to be able to be here!**""** I'm so happy to have you!""** I'm so happy to be able to be here! I'm so happy to have you!""** I'm so happy to be able to be here!**""** I'm so happy to have you!""** I'm"
sae,24.0,joy,12,19,0.0095,0.0008,0.0033,0.0011,0.9978,0.0074,0.001,"I'm so happy you got a beautiful flower when I saw you when I saw you!"" I'm so happy to see you! I'm so happy to see you!"" I'm so happy to see you!"" I'm so happy to see you!"" I'm so happy to have you!"" I'm so happy to have you!"" I'm so happy to have you!"" I'm so happy to have you!"" I'm so happy to have you!"" I'm so happy to have you!"" I'm so happy to have you!"" I'"
sae,24.0,joy,12,20,0.0095,0.0008,0.0031,0.0011,0.9943,0.007,0.001,"I'm so happy to see you! I'm so happy to be able to help you! I'm so happy to be able to see you! I'm so happy to be able to be able to meet you!""** I'm so happy to be able to meet you!**""** I'm so happy to be able to be able to meet you!""** I'm so happy to be able to be able to meet you!""** I'm so happy to be able to be able to meet you!""** I'm so happy to be able"
sae,24.0,joy,12,21,0.0117,0.0009,0.0041,0.0016,0.9898,0.0097,0.0009,"I'm so happy you got that feeling! I'm so happy to see you! I'm so happy to be able to help you!""** I'm so happy to be able to help you, I just wanted to see you!**""** I'm so happy to be able to help you! I'm so happy to have you!""** I'm so happy to be able to help you!""** I'm so happy to have you!""** I'm so happy to be able to have you!""** I'm so happy to be able"
sae,24.0,joy,12,22,0.0089,0.0008,0.0035,0.0012,0.9933,0.0075,0.001,"I'm so happy to see you! I'm so happy to see you! I'm so happy to be able to help you! I'm so happy to be able to see you!"" I'm so happy to be able to see you, I just felt like I was meant to meet you!"" I'm so happy to be able to meet you!"" I'm so happy to be able to have you!"" I'm so happy to be able to have you!"" I'm so happy to be able to meet you!"" I'm so happy to have"
sae,24.0,joy,12,23,0.0093,0.0008,0.003,0.001,0.9885,0.0068,0.0009,"I'm so happy to see you! I'm so happy to see you! I'm so happy to be able to help you! It's like I was meant to find this moment! I'm so happy to be able to see you!""** I'm so happy to be able to meet you!""**"" I'm so happy to be able to meet you, I'm just happy to be here!""** I'm so happy to have you!""** I'm so happy to have you!""** I'm so happy to be able to"
